VALUE,COUNT,ECOREGION_RASTER,US_200EVT,ECO_NAME,EVT_NAME,EVT_PHYS
7654,150,17027,9289,Arizona-New Mexico Mountains,Madrean Mesic Canyon Forest and Woodland,Conifer-Hardwood
7655,11278764,17070,7111,Edwards Plateau,Western Great Plains Mesquite Shrubland,Shrubland
7656,674765,17070,7292,Edwards Plateau,Open Water,Open Water
7657,1499206,17070,9121,Edwards Plateau,Llano Estacado Caprock Escarpment and Breaks Shrubland and Steppe,Shrubland
7658,19511254,17070,9325,Edwards Plateau,Great Plains Comanchian Ruderal Shrubland,Exotic Tree-Shrub
7659,19973298,17070,7383,Edwards Plateau,Edwards Plateau Limestone Savanna and Woodland,Hardwood
7660,911541,17070,7986,Edwards Plateau,Western Warm Temperate Fallow/Idle Cropland,Agricultural
7661,614072,17070,7132,Edwards Plateau,Central Mixedgrass Prairie Grassland,Grassland
7662,1777290,17070,7988,Edwards Plateau,Western Warm Temperate Wheat,Agricultural
7663,6671,17088,-9999,Apache Highlands, , 
7664,54503,17070,7149,Edwards Plateau,Western Great Plains Shortgrass Prairie,Grassland
7665,6650169,17070,9825,Edwards Plateau,Great Plains Comanchian Ruderal Grassland,Exotic Herbaceous
7666,1081669,17070,7984,Edwards Plateau,Western Warm Temperate Row Crop,Agricultural
7667,27236623,17070,7393,Edwards Plateau,Edwards Plateau Limestone Shrubland,Shrubland
7668,1083900,17070,7913,Edwards Plateau,Western Warm Temperate Urban Herbaceous,Developed
7669,1109181,17070,7914,Edwards Plateau,Western Warm Temperate Urban Shrubland,Developed
7670,7477,17070,9024,Edwards Plateau,Western Great Plains Cliff and Outcrop,Sparsely Vegetated
7671,582103,17070,7296,Edwards Plateau,Developed-Low Intensity,Developed-Low Intensity
7672,312744,17070,7297,Edwards Plateau,Developed-Medium Intensity,Developed-Medium Intensity
7673,75142,17070,7912,Edwards Plateau,Western Warm Temperate Urban Mixed Forest,Developed
7674,66879,17070,9528,Edwards Plateau,Western Great Plains Riparian Shrubland,Riparian
7675,257633,17070,7910,Edwards Plateau,Western Warm Temperate Urban Deciduous Forest,Developed
7676,104819,17070,7298,Edwards Plateau,Developed-High Intensity,Developed-High Intensity
7677,25169,17070,9028,Edwards Plateau,Western Great Plains Riparian Woodland,Riparian
7678,485502,17070,7911,Edwards Plateau,Western Warm Temperate Urban Evergreen Forest,Developed
7679,875495,17070,7299,Edwards Plateau,Developed-Roads,Developed-Roads
7680,15450,17070,9529,Edwards Plateau,Western Great Plains Riparian Herbaceous,Riparian
7681,427029,17070,7987,Edwards Plateau,Western Warm Temperate Pasture and Hayland,Agricultural
7682,81868,17070,7195,Edwards Plateau,Recently Burned-Herb and Grass Cover,Grassland
7683,74745,17068,7980,Crosstimbers And Southern Tallgrass Prairie,Western Warm Temperate Orchard,Agricultural
7684,1020298,17070,7928,Edwards Plateau,Western Warm Temperate Developed Ruderal Shrubland,Developed
7685,850876,17070,7929,Edwards Plateau,Western Warm Temperate Developed Ruderal Grassland,Developed
7686,169521,17070,7207,Edwards Plateau,Central Mixedgrass Prairie Shrubland,Shrubland
7687,72807,17070,7191,Edwards Plateau,Recently Logged-Herb and Grass Cover,Grassland
7688,2034,17070,7948,Edwards Plateau,Western Warm Temperate Developed Ruderal Shrub Wetland,Developed
7689,5131,17070,7949,Edwards Plateau,Western Warm Temperate Developed Ruderal Herbaceous Wetland,Developed
7690,28831,17070,7945,Edwards Plateau,Western Warm Temperate Developed Ruderal Deciduous Forested Wetland,Developed
7691,239316,17070,7295,Edwards Plateau,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads
7692,30006,17070,7196,Edwards Plateau,Recently Burned-Shrub Cover,Shrubland
7693,64,17090,9829,Chihuahuan Desert,Western North American Ruderal Wet Meadow & Marsh,Riparian
7694,65244,17070,7192,Edwards Plateau,Recently Logged-Shrub Cover,Shrubland
7695,31456,17070,7980,Edwards Plateau,Western Warm Temperate Orchard,Agricultural
7696,411533,17070,7925,Edwards Plateau,Western Warm Temperate Developed Ruderal Deciduous Forest,Developed
7697,5,17090,9019,Chihuahuan Desert,Rocky Mountain Lower Montane-Foothill Riparian Woodland,Riparian
7698,23016,17070,7193,Edwards Plateau,Recently Logged-Tree Cover,Conifer
7699,1125,17032,7588,East Gulf Coastal Plain,East Gulf Coastal Plain Southern Hardwood Flatwoods,Hardwood
7700,71945,17032,7455,East Gulf Coastal Plain,East Gulf Coastal Plain Southern Loblolly Flatwoods,Conifer
7701,3990,17032,7589,East Gulf Coastal Plain,East Gulf Coastal Plain Southern Loblolly-Hardwood Flatwoods,Conifer-Hardwood
7702,49775,17070,9321,Edwards Plateau,Southeastern Native Ruderal Forest,Conifer-Hardwood
7703,147813,17070,7564,Edwards Plateau,Edwards Plateau Riparian Herbaceous,Riparian
7704,282255,17070,7563,Edwards Plateau,Edwards Plateau Riparian Shrubland,Riparian
7705,2504,17032,7567,East Gulf Coastal Plain,Southern Coastal Plain Blackland Prairie Woodland,Conifer-Hardwood
7706,257929,17070,7985,Edwards Plateau,Western Warm Temperate Close Grown Crop,Agricultural
7707,1877496,17070,7523,Edwards Plateau,Edwards Plateau Dry-Mesic Slope Forest and Woodland,Conifer-Hardwood
7708,96230,17070,7927,Edwards Plateau,Western Warm Temperate Developed Ruderal Mixed Forest,Developed
7709,657,17032,7430,East Gulf Coastal Plain,Southern Coastal Plain Blackland Prairie,Grassland
7710,478006,17070,7525,Edwards Plateau,Edwards Plateau Riparian Forest and Woodland,Riparian
7711,245494,17068,7424,Crosstimbers And Southern Tallgrass Prairie,East-Central Texas Plains Xeric Sandyland,Grassland
7712,40840,17070,9091,Edwards Plateau,Edwards Plateau Cliff,Sparsely Vegetated
7713,4210,17070,7983,Edwards Plateau,Western Warm Temperate Row Crop - Close Grown Crop,Agricultural
7714,3,17090,9519,Chihuahuan Desert,Rocky Mountain Lower Montane-Foothill Riparian Shrubland,Riparian
7715,5528,17070,7197,Edwards Plateau,Recently Burned-Tree Cover,Conifer
7716,1887,17032,7515,East Gulf Coastal Plain,Southern Coastal Plain Herbaceous Seep and Bog,Riparian
7717,556488,17050,7939,West Gulf Coastal Plain,Eastern Warm Temperate Developed Ruderal Grassland,Developed
7718,1813724,17050,7299,West Gulf Coastal Plain,Developed-Roads,Developed-Roads
7719,14636318,17050,9322,West Gulf Coastal Plain,Southeastern North American Temperate Forest Plantation,Conifer
7720,500551,17050,7937,West Gulf Coastal Plain,Eastern Warm Temperate Developed Ruderal Mixed Forest,Developed
7721,195301,17050,9785,West Gulf Coastal Plain,West Gulf Coastal Plain Small Stream and River Herbaceous,Riparian
7722,96352,17050,7957,West Gulf Coastal Plain,Eastern Warm Temperate Developed Ruderal Mixed Forested Wetland,Developed
7723,4679690,17050,7371,West Gulf Coastal Plain,West Gulf Coastal Plain Pine Forest,Conifer
7724,25356,17050,7295,West Gulf Coastal Plain,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads
7725,57658,17050,7938,West Gulf Coastal Plain,Eastern Warm Temperate Developed Ruderal Shrubland,Developed
7726,3872568,17050,9284,West Gulf Coastal Plain,West Gulf Coastal Plain Small Stream and River Forest,Riparian
7727,111634,17050,7506,West Gulf Coastal Plain,West Gulf Coastal Plain Nonriverine Wet Hardwood Flatwoods,Riparian
7728,132533,17050,7915,West Gulf Coastal Plain,Eastern Warm Temperate Urban Deciduous Forest,Developed
7729,429949,17050,7296,West Gulf Coastal Plain,Developed-Low Intensity,Developed-Low Intensity
7730,321263,17050,7584,West Gulf Coastal Plain,West Gulf Coastal Plain Hardwood Forest,Hardwood
7731,179934,17050,7917,West Gulf Coastal Plain,Eastern Warm Temperate Urban Mixed Forest,Developed
7732,41883,17050,7298,West Gulf Coastal Plain,Developed-High Intensity,Developed-High Intensity
7733,1609386,17050,7323,West Gulf Coastal Plain,West Gulf Coastal Plain Mesic Hardwood Forest,Hardwood
7734,92930,17050,7297,West Gulf Coastal Plain,Developed-Medium Intensity,Developed-Medium Intensity
7735,1391591,17050,7292,West Gulf Coastal Plain,Open Water,Open Water
7736,1911253,17050,9321,West Gulf Coastal Plain,Southeastern Native Ruderal Forest,Conifer-Hardwood
7737,115582,17050,7918,West Gulf Coastal Plain,Eastern Warm Temperate Urban Herbaceous,Developed
7738,14275,17050,9994,West Gulf Coastal Plain,West Gulf Coastal Plain Herbaceous Seep and Bog,Riparian
7739,74979,17050,7919,West Gulf Coastal Plain,Eastern Warm Temperate Urban Shrubland,Developed
7740,866117,17050,7585,West Gulf Coastal Plain,West Gulf Coastal Plain Pine-Hardwood Forest,Conifer-Hardwood
7741,142750,17050,7378,West Gulf Coastal Plain,West Gulf Coastal Plain Sandhill Shortleaf Pine Forest and Woodland,Conifer
7742,1116560,17050,7193,West Gulf Coastal Plain,Recently Logged-Tree Cover,Conifer
7743,6085,17050,9784,West Gulf Coastal Plain,West Gulf Coastal Plain Small Stream and River Shrubland,Riparian
7744,467923,17050,7458,West Gulf Coastal Plain,West Gulf Coastal Plain Pine Flatwoods,Conifer
7745,2103045,17050,7997,West Gulf Coastal Plain,Eastern Warm Temperate Pasture and Hayland,Agricultural
7746,2000850,17050,7191,West Gulf Coastal Plain,Recently Logged-Herb and Grass Cover,Grassland
7747,400166,17050,7462,West Gulf Coastal Plain,West Gulf Coastal Plain Seepage Swamp and Baygall,Riparian
7748,155180,17050,7936,West Gulf Coastal Plain,Eastern Warm Temperate Developed Ruderal Evergreen Forest,Developed
7749,7003,17050,7959,West Gulf Coastal Plain,Eastern Warm Temperate Developed Ruderal Herbaceous Wetland,Developed
7750,33820,17050,7935,West Gulf Coastal Plain,Eastern Warm Temperate Developed Ruderal Deciduous Forest,Developed
7751,6461,17050,7586,West Gulf Coastal Plain,West Gulf Coastal Plain Sandhill Oak Forest and Woodland,Hardwood
7752,65191,17050,7916,West Gulf Coastal Plain,Eastern Warm Temperate Urban Evergreen Forest,Developed
7753,287474,17050,7192,West Gulf Coastal Plain,Recently Logged-Shrub Cover,Shrubland
7754,3824,17050,7956,West Gulf Coastal Plain,Eastern Warm Temperate Developed Ruderal Evergreen Forested Wetland,Developed
7755,194878,17050,9323,West Gulf Coastal Plain,Southeastern Ruderal Shrubland,Exotic Tree-Shrub
7756,1616,17050,7955,West Gulf Coastal Plain,Eastern Warm Temperate Developed Ruderal Deciduous Forested Wetland,Developed
7757,1539769,17050,9823,West Gulf Coastal Plain,Southeastern Ruderal Grassland,Exotic Herbaceous
7758,54118,17050,9320,West Gulf Coastal Plain,Southeastern Native Ruderal Flooded & Swamp Forest,Riparian
7759,134767,17050,7996,West Gulf Coastal Plain,Eastern Warm Temperate Fallow/Idle Cropland,Agricultural
7760,211717,17070,7308,Edwards Plateau,Crosstimbers Oak Forest and Woodland,Hardwood
7761,4749,17070,7094,Edwards Plateau,Western Great Plains Sandhill Steppe,Shrubland
7762,2928,17070,9731,Edwards Plateau,Southeastern Great Plains Riparian Shrubland,Riparian
7763,4579,17070,9733,Edwards Plateau,Southeastern Great Plains Riparian Herbaceous,Riparian
7764,197,17050,7958,West Gulf Coastal Plain,Eastern Warm Temperate Developed Ruderal Shrub Wetland,Developed
7765,16930,17050,7587,West Gulf Coastal Plain,West Gulf Coastal Plain Sandhill Oak and Shortleaf Pine Forest and Woodland,Conifer-Hardwood
7766,503986,17050,7994,West Gulf Coastal Plain,Eastern Warm Temperate Row Crop,Agricultural
7767,20929,17050,7590,West Gulf Coastal Plain,West Gulf Coastal Plain Hardwood Flatwoods,Hardwood
7768,6101,17050,7198,West Gulf Coastal Plain,Recently Disturbed Other-Herb and Grass Cover,Grassland
7769,15125,17070,9231,Edwards Plateau,Southeastern Great Plains Riparian Forest and Woodland,Riparian
7770,164278,17050,7591,West Gulf Coastal Plain,West Gulf Coastal Plain Pine-Hardwood Flatwoods,Conifer-Hardwood
7771,28882,17050,7990,West Gulf Coastal Plain,Eastern Warm Temperate Orchard,Agricultural
7772,208679,17050,9332,West Gulf Coastal Plain,Southeastern Exotic Ruderal Flooded & Swamp Forest,Riparian
7773,243487,17050,7195,West Gulf Coastal Plain,Recently Burned-Herb and Grass Cover,Grassland
7774,13552,17050,7196,West Gulf Coastal Plain,Recently Burned-Shrub Cover,Shrubland
7775,5216,17070,7148,Edwards Plateau,Western Great Plains Sand Prairie,Grassland
7776,61370,17050,7197,West Gulf Coastal Plain,Recently Burned-Tree Cover,Conifer
7777,21666,17090,-9999,Chihuahuan Desert, , 
7778,1555,17050,9139,West Gulf Coastal Plain,Mississippi River High Floodplain (Bottomland) Forest,Riparian
7779,88,17050,7509,West Gulf Coastal Plain,Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest,Hardwood
7780,5086,17050,9140,West Gulf Coastal Plain,Mississippi River Low Floodplain (Bottomland) Forest,Riparian
7781,558,17050,7513,West Gulf Coastal Plain,Lower Mississippi River Flatwoods,Riparian
7782,30,17050,7381,West Gulf Coastal Plain,Lower Mississippi River Dune Woodland and Forest,Hardwood
7783,445,17050,9138,West Gulf Coastal Plain,Mississippi River Bottomland Depression,Riparian
7784,214,17050,9641,West Gulf Coastal Plain,Mississippi River High Floodplain (Bottomland) Herbaceous,Riparian
7785,10744,17050,9324,West Gulf Coastal Plain,Southeastern Ruderal Wet Meadow & Marsh,Riparian
7786,192,17013,7349,Mississippi River Alluvial Plain,East Gulf Coastal Plain Interior Upland Longleaf Pine Woodland,Conifer
7787,33,17075,7122,Southern Shortgrass Prairie,Chihuahuan Gypsophilous Grassland and Steppe,Grassland
7788,38,17044,7454,South Atlantic Coastal Plain,East Gulf Coastal Plain Near-Coast Pine Flatwoods,Conifer
7789,197,17070,9029,Edwards Plateau,Western Great Plains Saline Depression Wetland,Riparian
7790,40015,17050,7429,West Gulf Coastal Plain,West Gulf Coastal Plain Southern Calcareous Prairie,Grassland
7791,776,17050,7200,West Gulf Coastal Plain,Recently Disturbed Other-Tree Cover,Conifer
7792,603,17070,7198,Edwards Plateau,Recently Disturbed Other-Herb and Grass Cover,Grassland
7793,160,17070,7199,Edwards Plateau,Recently Disturbed Other-Shrub Cover,Shrubland
7794,5109,17070,9526,Edwards Plateau,Western Great Plains Floodplain Shrubland,Riparian
7795,881,17070,9026,Edwards Plateau,Western Great Plains Floodplain Forest and Woodland,Riparian
7796,725,17070,9527,Edwards Plateau,Western Great Plains Floodplain Herbaceous,Riparian
7797,1937,17070,7904,Edwards Plateau,Western Cool Temperate Urban Shrubland,Developed
7798,632,17070,7903,Edwards Plateau,Western Cool Temperate Urban Herbaceous,Developed
7799,1215,17070,7923,Edwards Plateau,Western Cool Temperate Developed Ruderal Shrubland,Developed
7800,332,17070,7901,Edwards Plateau,Western Cool Temperate Urban Evergreen Forest,Developed
7801,238,17070,7920,Edwards Plateau,Western Cool Temperate Developed Ruderal Deciduous Forest,Developed
7802,312,17070,7921,Edwards Plateau,Western Cool Temperate Developed Ruderal Evergreen Forest,Developed
7803,86,17070,7968,Edwards Plateau,Western Cool Temperate Wheat,Agricultural
7804,11096,17070,7964,Edwards Plateau,Western Cool Temperate Row Crop,Agricultural
7805,116,17070,7902,Edwards Plateau,Western Cool Temperate Urban Mixed Forest,Developed
7806,58,17070,7924,Edwards Plateau,Western Cool Temperate Developed Ruderal Grassland,Developed
7807,188,17070,7966,Edwards Plateau,Western Cool Temperate Fallow/Idle Cropland,Agricultural
7808,62,17070,9025,Edwards Plateau,Western Great Plains Closed Depression Wetland,Riparian
7809,12,17070,7900,Edwards Plateau,Western Cool Temperate Urban Deciduous Forest,Developed
7810,49,17070,7940,Edwards Plateau,Western Cool Temperate Developed Ruderal Deciduous Forested Wetland,Developed
7811,4,17070,7943,Edwards Plateau,Western Cool Temperate Developed Ruderal Shrub Wetland,Developed
7812,106,17070,7926,Edwards Plateau,Western Warm Temperate Developed Ruderal Evergreen Forest,Developed
7813,9,17070,7944,Edwards Plateau,Western Cool Temperate Developed Ruderal Herbaceous Wetland,Developed
7814,118,17070,7116,Edwards Plateau,Madrean Juniper Savanna,Conifer
7815,2,17070,7963,Edwards Plateau,Western Cool Temperate Row Crop - Close Grown Crop,Agricultural
7816,25,17070,7200,Edwards Plateau,Recently Disturbed Other-Tree Cover,Conifer
7817,1,17090,9017,Chihuahuan Desert,Rocky Mountain Alpine-Montane Wet Meadow,Riparian
7818,5,17070,7960,Edwards Plateau,Western Cool Temperate Orchard,Agricultural
7819,10029,17090,7026,Chihuahuan Desert,Madrean Upper Montane Conifer-Oak Forest and Woodland,Conifer-Hardwood
7820,297,17090,7145,Chihuahuan Desert,Rocky Mountain Subalpine-Montane Mesic Meadow,Grassland
7821,15884,17075,7525,Southern Shortgrass Prairie,Edwards Plateau Riparian Forest and Woodland,Riparian
7822,35,17090,7146,Chihuahuan Desert,Southern Rocky Mountain Montane-Subalpine Grassland,Grassland
7823,68265,17075,7563,Southern Shortgrass Prairie,Edwards Plateau Riparian Shrubland,Riparian
7824,14672,17075,7564,Southern Shortgrass Prairie,Edwards Plateau Riparian Herbaceous,Riparian
7825,1,17090,9828,Chihuahuan Desert,Interior Western North American Temperate Ruderal Grassland,Exotic Herbaceous
7826,1,17090,7057,Chihuahuan Desert,Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland,Conifer
7827,108800,17032,7327,East Gulf Coastal Plain,East Gulf Coastal Plain Northern Loess Bluff Forest,Hardwood
7828,86607,17046,7348,Upper West Gulf Coastal Plain,West Gulf Coastal Plain Upland Longleaf Pine Forest and Woodland,Conifer
7829,559,17090,9329,Chihuahuan Desert,Western North American Ruderal Wet Shrubland,Riparian
7830,68044,17070,9592,Edwards Plateau,Edwards Plateau Floodplain Terrace Shrubland,Riparian
7831,103645,17070,9092,Edwards Plateau,Edwards Plateau Floodplain Terrace Forest and Woodland,Riparian
7832,49674,17070,9593,Edwards Plateau,Edwards Plateau Floodplain Terrace Herbaceous,Riparian
7833,137183,17070,7025,Edwards Plateau,Madrean Pinyon-Juniper Woodland,Conifer
7834,11,17027,9034,Arizona-New Mexico Mountains,North American Warm Desert Riparian Woodland,Riparian
7835,28814,17068,7947,Crosstimbers And Southern Tallgrass Prairie,Western Warm Temperate Developed Ruderal Mixed Forested Wetland,Developed
7836,2282875,17050,7348,West Gulf Coastal Plain,West Gulf Coastal Plain Upland Longleaf Pine Forest and Woodland,Conifer
